Notification 000210300166 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210299498 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
21.07.2020 07:14:13  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:40:09  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:40:37  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:42:24  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220411021 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294944 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
21.07.2020 11:14:09  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:14:30  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:14:46  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:18:17  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:18:57  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 11:20:50  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 19:48:36  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 19:48:58  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 19:49:41  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 19:50:18  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 19:50:33  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 19:50:47  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 19:51:02  - Invalid User status E0008 for mobile status CLSD,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
